"source","target"
"wyoboy","aishatyler"
"sparksriley","justinCgio"
"cute13","LOLGOP"
"justin_patchett","gavinvz"
"Dapornpoet","dickmorristweet"
"truluv4liberty","HeidiForLiberty"
"Timodc","markzbarabak"
"chrismc","MatStaver"
"datwwt","kesgardner"
"MaroonedInMarin","TexasGrizzlette"
"Travis_CL","TriciaNC1"
"joshuamcgee0325","rationalists"
"smacker1289","THEHermanCain"
"Watts_Bunker","collegepolitico"
"Miss_Pinkerton","fakedansavage"
"FD454","divebunny13"
"rumpfshaker","FingersMalloy"
"EricLaFleche","CBSNews"
"t_bombers","FabulousTahoe"
"cusenc03","ThatChrisGore"
"devanlane","piersmorgan"
"mdrfl","slackadjuster"
"thegurlylife","BorowitzReport"
"texas_hellcat","GoforthandC"
"scyeatts","rolandsmartin"
"elmundoamerica","ruiefe"
"scatx","desifeminista"
"JoshuaChavers","buddyroemer"
"stjohnswoods","TobinCommentary"
"surfcitysocal","Conservativeind"
"yasmineelsabawi","AntDeRosa"
"LibertyTango","NewWorldRadical"
"OldNorthState12","joeconstitution"
"gcoldrag","ImJustinStanley"
"AlvinsMom","SunFoundation"
"iamkatemcg","AntDeRosa"
"esunatrampa","BarryDonegan"
"femmina","Pres_Bartlet"
"TuffLikeHuff","LibertyShovel"
"RJF_723","dickmorristweet"
"ckaratnytsky","blogdiva"
"jonfeng1","attackerman"
"i_am_lisa","rexparker"
"brianbeutler","WeeLaura"
"superbug75","RonpaulblogPaul"
"maliniw90th","leighblue"
"AaronIMarcus","MelissaTweets"
"moche8","SaraJBenincasa"
"Stevekaufmann","BorowitzReport"
"jrepetto22","Smalltalkwitht"
"emgtay","Smalltalkwitht"
"brylew123","JohnKingCNN"
"Ablahrere","timthesocialist"
"Chopper1340","NewWorldRadical"
"TMJWatts","TerryMoran"
"OccupyHsv","djsarahspin"
"Remnant153","RealityReport"
"51877","rolandsmartin"
"perfectly","UnitedStates"
"shadownlite","txvoodoo"
"AngelMortonPix","BachmannsBrain"
"CallMeJen27","rolandsmartin"
"Knapsack","dmataconis"
"greenfrog12","Adenovir"
"ElementalAmber","matthewsproat"
"spunkyAFshorty","TheFix"
"SallyAnnWest","Erin_Brown"
"remnantof1776","silveracer44"
"joshmom1","blogdiva"
"markwhitt1","Adenovir"
"kurthjl","venzkec"
"StLNetworkGuru","Conservativeind"
"FreeRangeK","stefanjbecket"
"Beeeclark","BorowitzReport"
"DUANEMADDY","NewWorldRadical"
"learninlife","emilylhauser"
"dima767","Mayssia"
"JamesJetsOften","BorowitzReport"
"moeursalen","grivno"
"curiouscliche","desifeminista"
"ExcitingGrowth","BJonthegrid"
"S_Whipple","GarrettNBCNews"
"why_yess","piersmorgan"
"glenmcdaniel","BorowitzReport"
"ChristinaDiLeva","RonNehring"
"NationalSponsor","Foxchick242"
"robynpike","BorowitzReport"
"shabadel","DebbiAlmontaser"
"NJWineGeek","steffy7680"
"2Fast2Finkel","TheSecondCity"
"HolyBats","IRE_2008"
"bretlonder","piersmorgan"
"kentabner","Newt2012HQ"
"JOnAthAn4RealZ","CBSNews"
"bluedevildavey","mikeallen"
"asiancow","mollycrabapple"
"sarh339","rolandsmartin"
"banafshehgh","daveweigel"
"mamabook","mollycrabapple"
"martycarpenter","DaveMontero"
"outofocus","evilcyber"
"matthewTobrien","travisbeacham"
"NationalPhenom","cyndeZu"
"slywein","LibertyPoet"
"KHen06","alexwagner"
"13oclock","kathryndelong"
"Parclyfe","Judosaur"
"koch206","emilylhauser"
"jallisonfl","hinesalmy"
"authorkckuma","BorowitzReport"
"mayraisapanda","conorreid"
"AnonymousCowar4","NewWorldRadical"
"hollabingbang","FelixRGarcia"
"TeeWill06","rolandsmartin"
"HackersCantHide","kesgardner"
"mzeglevski","ElectNext"
"iamRetroKid","CBSNews"
"blogdiva","EliClifton"
"dmitriyshapiro","ThadCollins"
"cecysnyder","attackerman"
"twingals","piersmorgan"
"BuChanda","seanpadilla"
"Libraliyya","LibertyTango"
"classysexybossy","lonniehunter"
"lsouder","piersmorgan"
"get_your_mag_on","piersmorgan"
"VivianIPadilla","JacksonDiehl"
"Clarknt67","RClarkeCooper"
"cdr999","ClassyLaurenB"
"tdogid05","attackerman"
"markzbarabak","politicoroger"
"ThatChristyChic","Dbargen"
"Averoes81","LilianaSegura"
"Stevekaufmann","TheFix"
"ItzNieNieBabee","TruPerformance"
"sjciske","abesauer"
"NotoriousWojo","Shoq"
"mayraisapanda","drgrist"
"watchkeep","lisbethcarter"
"albillspencer","Steele_Michael"
"rlbaldwinartist","Conservativeind"
"harrisgraber","PaulBegala"
"MelindaDC","nationaljournal"
"J_Dub21","eliselabottcnn"
"Iran_Evolution","DUANEMADDY"
"minervahgarcia","postpolitics"
"CalvinPenn","alexwagner"
"martycarpenter","CharlesMBlow"
"mytngenes","atlasshrugs"
"NationalPhenom","AlexDictates"
"ReneeGarrison","fbihop"
"SangyeH","Tuckertown"
"Super_Sachiko","rumpfshaker"
"jruha","BorowitzReport"
"CNNDirectoUSA","jclopezcnn"
"Jwine05","RepThoughts"
"mjjregan","BorowitzReport"
"HackersCantHide","TexasGrizzlette"
"ajs_dad","smitty_one_each"
"illmatic940","BlackCanseco"
"talha23","washingtonpost"
"amolkold","BorowitzReport"
"exaltedroots","Stylishgurl"
"belynda13","CoachDB18"
"BeePluss","NewWorldRadical"
"austentwit","anamariecox"
"SteveInRTP","dmataconis"
"davidblackwell7","PennyRed"
"billy0504","mollycrabapple"
"cardosoginny","brooksbayne"
"Artdnandrews","blogdiva"
"vmpcott","irishspy"
"jarodholt","piersmorgan"
"Tanava","jclopezcnn"
"nhennings","BorowitzReport"
"oxfordlimits23","TexasGrizzlette"
"jaol1fe","TriciaNC1"
"NotDrRonPaul","washingtonpost"
"skleegro","tgiovanetti"
"BRai24","LOLGOP"
"thenorthend","goodnewsgirl"
"bretlonder","piersmorgan"
"johntabin","notjessewalker"
"geaneeinabottle","keder"
"saltypepper","unfurnished"
"gwbertsch","Conservativeind"
"KaiShariff","rolandsmartin"
"fleonyleon","brianpempus"
"RosieBlasingame","rationalists"
"LUCKYMW","alexwagner"
"patriot101","DearCitizenTV"
"usernamenuse","cyndeZu"
"Afterseven","GaltsGirl"
"davidbandler","PaulBegala"
"fleetadmiralj","rkref"
"valientthorr","DougBenson"
"jantoine1027","esfaceblack"
"JakeGronie","emilylhauser"
"jb__juice","GarrettNBCNews"
"cucumberjuice","marshallist"
"kendraware","digiRT"
"COG1029","rolandsmartin"
"JessieMeehan","BorowitzReport"
"_mykee","AnonyOps"
"Artco77","Dbargen"
"KiNg_TaHarQa","hafsamohamed1"
"rustyswifty","joshrogin"
"UbeMumu","attackerman"
"joeconstitution","Heritage"
"XterraMayhem","kesgardner"
"jonlustig","petersuderman"
"OsborneInk","cliffschecter"
"lafemagres","dredpiraterob"
"impoTex","TriciaNC1"
"VerbalRazors","mollycrabapple"
"AnyaArisohn","Smalltalkwitht"
"Pat67B","SangyeH"
"JeremyDanilson","JamieSimon"
"Derrick_Payne","Profit4eva"
"iknomore","BorowitzReport"
"satchimon","lissnup"
"SunFoundation","SalamAlOmaishi"
"999draW","dickmorristweet"
"StephenBabe","mikeallen"
"GOPBlackChick","blackrepublican"
"str8thinker","pcam"
"jdavss","stillblazingtho"
"occupyactionmob","NewWorldRadical"
"PhoenixWomanMN","newtbuster"
"WilliamHartung","capreble"
"steven_strauss","renewoureconomy"
"brianhenchey","PunditReview"
"lizandjuan","BorowitzReport"
"SusanECloud","MDMRN"
"theshex","attackerman"
"MrsKratzer","Conservativeind"
"dmbmeg","stefanjbecket"
"YesForYarko","BrentTeichman"
"LaCina52","meglanker"
"graceishuman","desifeminista"
"liberalminds","dmataconis"
"wayward_okie","MDMRN"
"NotDrRonPaul","piersmorgan"
"pnp07","JonathanBandy"
"charleston4rent","BorowitzReport"
"occupyitall","farGar"
"usernamenuse","sierrawallman"
"corrcomm","chuckdevore"
"ricardosergent","Heritage"
"BarkerChad","pnp07"
"ZacChastain","DougBenson"
"LAeditor","TerryMoran"
"mr2157","AntDeRosa"
"willspencer","lheal"
"evolboone","alelanca"
"MaxJu5t1c3","SunFoundation"
"markwhitt1","silveracer44"
"larrybrumm","EnergyCitizens"
"NowWithAlex","alexwagner"
"AmyReDob","JustImagineTvl"
"nika7k","beatitudes"
"kstatik","mollycrabapple"
"Nellie_V","rachelsemmel"
"vernettaperkins","rolandsmartin"
"blackthisout","RonpaulblogPaul"
"AntheaButler","Adenovir"
"SammyN90","RPaulTShirtDay"
"hatchjenn","armlessphelan"
"ciandressj","MyPolishFace"
"jedbook","GerryDuggan"
"Clarknt67","TUSK81"
"remittancegirl","davidwhester"
"ribletsonthepan","SupermanHotMale"
"johnnytrixter","anamariecox"
"GarbledMsg","ZephyrK9"
"NHovencamp","pheffli87"
"tcmassie","thedaveross"
"JPBertsch","Conservativeind"
"sherijr","PennyRed"
"Katie_Speak","BorowitzReport"
"IdiAuslander","mukhtaryare"
"magellan79","DUANEMADDY"
"Twpdag","TeamRickPerry"
"_joecephus","Smalltalkwitht"
"harrisgraber","acarvin"
"YOURBOYFORLIFE","RonPaul"
"Justin_Theal","BorowitzReport"
"JustinBest88","AnonyOps"
"bretlonder","piersmorgan"
"scatx","unknowablewoman"
"ScottAlonso","NoahFinneburgh"
"callme_BRIE","CloudHumper"
"hey_mayonegg","SaraJBenincasa"
"Jon2012HQ","markzbarabak"
"winterjessica","jonswaine"
"ByronTFrancis","rolandsmartin"
"Benny_the_Bull","CFHeather"
"cyndeZu","RonPaul"
"MurnPost","palafo"
"ItsThaBAUCE","MoreAndAgain"
"ellencarmichael","TheFix"
"RightMinority","Heritage"
"Kazmanian_","drgoddess"
"ALLIEgDC","TheFix"
"bkb2443","FabulousTahoe"
"bdills60","WILLisms"
"usernamenuse","bluberripoptart"
"hawkinspaul00","ericplatham"
"CDNnow","pcam"
"RisingRedStorm","Mbrooksrjc"
"TimeforLifeVA","AntDeRosa"
"mmajerk","RonPaul"
"hismerecry","rolandsmartin"
"JustImagineTvl","piersmorgan"
"DaveWilson70","buddyroemer"
"GordyGouard","attackerman"
"OccupySecession","AntDeRosa"
"LachlanWright89","piersmorgan"
"KurtSchlichter","DLoesch"
"charlesgarrison","jwhaley2040"
"ZacChastain","DougBenson"
"DeanClancy","MelissaTweets"
"nEkoSoto","FrankTheDoorman"
"FlipCatLLC","GOPBlackChick"
"CGD0027","RSH327"
"lanceorchid","cliffschecter"
"","an0nyc"
"mzeglevski","MelissaTweets"
"JeffGlawe","alexwagner"
"PictureOurWorld","Heritage"
"ANIAwall","nit2am"
"wfskaggs","Heritage"
"graceishuman","whateversusan"
"nyformitt","TheFix"
"billck","Heritage"
"reverendmalibu","BorowitzReport"
"lovejhall","rolandsmartin"
"toni_sofly","Steele_Michael"
"tcherkass","HuffPostPol"
"eduardosuarez","AntDeRosa"
"chadcolby","groeschie"
"KaiShariff","rolandsmartin"
"pretendfarmer","BorowitzReport"
"bradzinsky","attackerman"
"junerenner","DickMorrisTweet"
"ageofbrillig","AntDeRosa"
"SRDaniels","piersmorgan"
"MNremyD","rationalists"
"DaveWilson70","buddyroemer"
"JimmyRusso","dmataconis"
"troyramsay","digiRT"
"brettmm","djroze"
"zacksoccer","TheFix"
"RWBowen","Paulitifact"
"oldbot","TheFix"
"nds0581","TheFix"
"RALPHREMINGTON","rolandsmartin"
"AaronVIAsad612","ashong"
"philipaklein","johntabin"
"menablog","themoornextdoor"
"usernamenuse","Erzy"
"Mike_Zawadzki","HeidiForLiberty"
"EricSteeleLive","Smalltalkwitht"
"JudyJudy47","BorowitzReport"
"larrybrumm","EnergyCitizens"
"letHimdrive","UncleTacoMan"
"BobzGone","plutoniumpage"
"RuthlessNCO","blogdiva"
"HolyBats","freelibertyblog"
"unittzoo","RightKlik"
"MUSE2AMUSE","Elise_Jordan"
"gwbertsch","MelissaTweets"
"RobinFayMassie","sexythinker"
"Philip_Boynton","Heritage"
"jamestaranto","RobGeorge"
"TopVonMon","BorowitzReport"
"Me4obama","YeahItsAbe"
"mtbmike81","BigThinkr"
"leighclay","piersmorgan"
"BluegrassKenH","CatoFP"
"David2ds","meglanker"
"sledgewig","SooperMexican"
"CommMarine","SooperMexican"
"therightjenn","MarkdKelly2"
"JVig","rationalists"
"lisa6785","JoyVBehar"
"Mitguy01","drgrist"
"CandiedWalnuts","rolandsmartin"
"RhondaBentz","TerryMoran"
"VFVDACN","attackerman"
"ChristianABerle","markzbarabak"
"authorkckuma","rolandsmartin"
"tedshaker","BorowitzReport"
"andyakin","joshrogin"
"TheRickWilson","dickmorristweet"
"NiceDeb","bob_owens_blog"
"Women4Huntsman","Jon_HuntsmanUSA"
"LeoAdrien","BorowitzReport"
"EliClifton","barbaraslavin1"
"FlywayFilmFest","mollycrabapple"
"metaquest","TeamBarackObama"
"minnesotan","jeremyscahill"
"Okotomoto","alexwagner"
"SaraD11375","kevingchristy"
"Rick_Corbett","CatoFP"
"JAFThrasher","buddyroemer"
"blackrepublican","arlenearmy"
"mneuberger","Jon_HuntsmanUSA"
"jonkawamoto","washingtonpost"
"minervahgarcia","capreble"
"WBXylo","washingtonpost"
"akrish","rationalists"
"HarlequinZane","fakedansavage"
"OccupyNavy","OccupyArmy"
"IanPanchevre","buddyroemer"
"Spectricide","BlackCanseco"
"bellanerdette","AntDeRosa"
"gershonmarx","DougBenson"
"pingjockey68","JasonBWhitman"
"RockSolidHiker","TheFix"
"JimmyNewstetter","shanetorres1000"
"satchimon","AnxiousArab"
"JWillegers","dmataconis"
"joelambe","BorowitzReport"
"jcolwelldaga2","snarkandboobs"
"ainedoley","rolandsmartin"
"VerkiezingenVS","dmataconis"
"tad_482","DavidMDrucker"
"TXBonnieBelle","MOforPerry"
"WeThePeople2K10","Frawgz"
"KashannKilson","Steele_Michael"
"gironlaw","piersmorgan"
"usernamenuse","blackthisout"
"Tkaz99","Katherine34481"
"NateInDC","Steele_Michael"
"ECRKelly","mollycrabapple"
"KSTAR102TALK","dickmorristweet"
"pistolpaul_","BorowitzReport"
"jamespoulos","DLoesch"
"louiietae","BookOfJames"
"KazAnnette","sierrawallman"
"Dale4Congress","TPPatriots"
"MrAWFULsuits","AntDeRosa"
"charlesgarrison","NeitherParty"
"hawkinspaul00","geoffreyvs"
"AFMJen","stefanjbecket"
"dbhasin","attackerman"
"Political_Logic","kathryndelong"
"Starboardbound","MoJoe"
"CindyMercurio","Heritage"
"RantingFromReno","DLoesch"
"itsasleeper","VivaAnonymous"
"minervahgarcia","Heritage"
"docj5","Shoq"
"TinaRevers","JeffChanceUSA"
"OccupyRANGERS","OccupyArmy"
"PaolaCelin","Enrique_Acevedo"
"cardosoginny","peterdaou"
"MaxeenDeniro","divebunny13"
"PatriotCL","Heritage"
"KSTAR102TALK","Heritage"
"MarianneDenise","SGcatalyst"
"DerekCarlson2U","MelissaTweets"
"marcslove","anildash"
"Visionaryck","monica_vv"
"racooper3","MelissaTweets"
"TheAndrewBowles","ericessagof"
"ScottinDC","mollycrabapple"
"andrewmswift","drgrist"
"TheOldOakInfo","digiRT"
"blogdiva","desifeminista"
"RSH327","kesgardner"
"volqueen","THEHermanCain"
"glenmcdaniel","BorowitzReport"
"kevinjbell001","Heritage"
"JudyJudy47","BorowitzReport"
"alexrharrington","rolandsmartin"
"mroczknj","BorowitzReport"
"evanhindra","anildash"
"juliepagano","desifeminista"
"frugalgal","markzbarabak"
"mullrainee","Steele_Michael"
"MLAS","Heritage"
"wolfinpdx","BorowitzReport"
"noudesigns","rolandsmartin"
"Hardline_Stance","hipEchik"
"GeekMtnState","TheVermontHick"
"amandlabear","rolandsmartin"
"larrybrumm","EnergyCitizens"
"PakistanRT","DUANEMADDY"
"chearn73","DougBenson"
"jhamner","piersmorgan"
"jchrismason","dickmorristweet"
"GertyZ","fakedansavage"
"perfectly","indigenous01"
"keeptexasfreaky","SunFoundation"
"Visionaryck","DemocratMachine"
"steven_strauss","renewoureconomy"
"RonPaul4Dummies","AntDeRosa"
"louiietae","shufypongnon"
"somethingfishie","DLoesch"
"OHMANducky","djroze"
"TRRush","rolandsmartin"
"nicholasvollaro","RonNehring"
"Schlossome","SteveIsASailor"
"drginaloudon","atlasshrugs"
"TALK_HARD","P0TUS"
"kid4meus","RDevro"
"CalWBBfan","aishatyler"
"deandobbs","jfahmy"
"kishkafka","masaafur"
"KalMiller","dmataconis"
"KazAnnette","alexrharrington"
"kingroymustang","buddyroemer"
"Sandi","Pres_Bartlet"
"CJMandarin","venzkec"
"ZombiesAreBad","FearDept"
"usernamenuse","EmilieMareus"
"anavujinovic","RBG4Lyfe"
"drmartyshaft","kelly_carlin"
"naomiroslyn","TheFix"
"KyleKuhn","cnnbrk"
"JimDuncan","CatoFP"
"TAFischer","kesgardner"
"MishaRN","RepJackKimble"
"RightMinority","RepublicanRocks"
"stjohnswoods","TobinCommentary"
"RJF_723","dickmorristweet"
"Illinoisknows","TeamRickPerry"
"JessaNaomi","DLoesch"
"SVSalon","janjamm"
"CindyMercurio","NYPostOpinion"
"jfdaws","Heritage"
"captainmcinnis","TheFix"
"RisingRedStorm","Mbrooksrjc"
"minervahgarcia","_SoloDovePR"
"skrspooky","emilylhauser"
"marcslove","anildash"
"therandomgoalie","RahulRana_"
"RonMeyerJr","MelissaTweets"
"PJF48336","QueerjohnPA"
"iCLesley","ZephyrK9"
"CassandraTroy","atlasshrugs"
"brandondarby","DLoesch"
"CalebYeeUSA","dickmorristweet"
"ggeophrey","hashtagRAIDERS"
"bromoore","blogdiva"
"youssefkamar","sayarushi"
"hismerecry","Heritage"
"SeanMooMan","deppisch"
"LALegault","barb_hill"
"HostBryan","aishatyler"
"CA4HermanCain","AgentLambos"
"LORDSofAPATHY","BishopAP"
"LunaMoon137","davidbadash"
"icondorman","Annie_Frey"
"wrongSock","mollycrabapple"
"WhoaWoman","aaronburns"
"rlbaldwinartist","DavidMDrucker"
"edbott","anildash"
"QueenzOfMedia","TheFix"
"ashleefilkinsWV","AKlDDWV"
"Watts_Bunker","Smalltalkwitht"
"lotuspad","BorowitzReport"
"CDNnow","erinhaust"
"kaufman10","100billion"
"tatt2d","ReconChesty"
"kacisptx","TheTeaParty_net"
"OccupyCG","OccupyArmy"
"ClassClownKJL","DUANEMADDY"
"jonkawamoto","onfaith"
"AsianConsBlog","DLoesch"
"willspencer","kesgardner"
"MooseOfReason","capreble"
"ARCrossman","desifeminista"
"Ted_Newton","TheFix"
"stjohnswoods","dmataconis"
"blogdiva","ASE"
"psddluva4evah","rolandsmartin"
"oskr_06","desenchufame"
"NPSusa","AAIUSA"
"bryan_baecker","according2jenni"
"Oenodog","BorowitzReport"
"TheEdODonnell","kesgardner"
"Toni_KatVixen","drgrist"
"middyw","hipEchik"
"MDScott24","Jarjarbug"
"Fausta","Heritage"
"cairokid","palafo"
"MUSE2AMUSE","Elise_Jordan"
"phdbologna","TheFix"
"ShesExceptional","ToothFairy2B"
"taramurtha","desifeminista"
"Yasthetwit","oxfordgirl"
"hismerecry","Heritage"
"eduardosuarez","jonswaine"
"MurphyStacey","BishopAP"
"justgrateful","meglanker"
"PatrickMuscenti","AC360"
"MrJones73","DLoesch"
"JeremyDanilson","ErwinGV"
"sarahjane_w","dandrezner"
"dnorton","BorowitzReport"
"slant97","piersmorgan"
"bastiat1850","HollywoodRepub"
"NanoBot13","remittancegirl"
"y_kiros","stillblazingtho"
"AntiochJohnsCrk","rolandsmartin"
"TravisSeitler","RafiqtheEmcee"
"adrianne44","misslizaface"
"cardosoginny","AntDeRosa"
"subratabanik","BorowitzReport"
"NNKanji","DougBenson"
"BenjaminSauceda","holtzmanjason"
"drbekafigo","murphymike"
"KevinPrice11","TheFix"
"PhoenixWomanMN","twolf10"
"DaveRondon","adamdjacobson"
"crazycatkid","douglas_ernst"
"AndreaHayReport","umairh"
"SVSalon","ologies"
"NewsGunner","DickMorrisTweet"
"itsfortheladies","BorowitzReport"
"boboroshi","CatoFP"
"nicoleen11","ashong"
"Mayssia","FabulousTahoe"
"OldFatherKong","PolitixGal"
"saminglot","Smidget_Dee"
"NovaTess","markcassello"
"gcoldrag","naiman"
"tristyn_bloom","dmataconis"
"FinchHaven","drgrist"
"talha23","AC360"
"StephenBabe","TheFix"
"larrybrumm","EnergyCitizens"
"fairweatherfrnd","BorowitzReport"
"FreedomFannie","MelissaTweets"
"CarterHarms","markzbarabak"
"Rwandankunda","David_Gergen"
"byelin","movkent"
"kirkmurphy","TempeBacon"
"thewritingthing","Clarknt67"
"PacoLebel","SimonLafrance"
"zoltar244","blogdiva"
"rjkuyvenhoven","jeremyscahill"
"MetalheadTim","LibertyTango"
"JOnAthAn4RealZ","usernamenuse"
"MishaRN","APBBlue"
"MedeaCulpa","rigo_"
"ninjagun","davidbadash"
"kriswin","DLoesch"
"steven_strauss","renewoureconomy"
"KidDynamo0","drgoddess"
"Mitts_Mates","TheFix"
"ladderstofire","jeremyscahill"
"Savage1911","Antiwarcom"
"briansmith957","Heritage"
"voterschoice","DougBenson"
"Thisoux1","cnnbrk"
"MajorLizUSA","oxfordgirl"
"NJWineGeek","PresidentSantos"
"Boof11berry","RodDMartin"
"heliumcell","SaraJBenincasa"
"cardosoginny","CBSNews"
"marychastain","DLoesch"
"Yes2Pot","bellanerdette"
"whistle39","CatholicDems"
"waltonrobinson","stackiii"
"brianarrhea","capreble"
"surfcitysocal","Dbargen"
"J_Se7en","rolandsmartin"
"CleoCastleton","kathryndelong"
"Praying4Cain","dickmorristweet"
"PugPoppa","AntDeRosa"
"redgehomes","rolandsmartin"
"fleonyleon","EMAdair225"
"JDreamer731","dickmorristweet"
"marcslove","anildash"
"zacksoccer","TheFix"
"tad_482","dickmorristweet"
"AllisonGRH","DavidMDrucker"
"MichelleJDV","TheTeaParty_net"
"KazAnnette","ParniaG"
"hollabingbang","naiman"
"MLevoff","markzbarabak"
"macrinus26","PennyRed"
"PaulFidalgo","chucktodd"
"suzettab","ThatChristyChic"
"NOTACHAV","raypride"
"Mayssia","RonpaulblogPaul"
"ChrisPaulitzDC","TheFix"
"mikeclouser","cyndeZu"
"RSH327","TriciaNC1"
"mjeichmann","Steele_Michael"
"kathydgarcia","RevPac"
"Selectinator","SooperMexican"
"adambodily","dickmorristweet"
"louiietae","mollycrabapple"
"NY_Dano","partofaplan"
"pappysmommy","PaulBegala"
"libertyladyusa","Jarjarbug"
"occupyitall","EhabZ"
"oversat","jeremyscahill"
"deloscg","CarrieNBCNews"
"jimantle","notjessewalker"
"RatPackAdvocate","postpolitics"
"RonMeyerJr","Heritage"
"WIProud","spsenski"
"STL4Huntsman","DustinTheWind19"
"hismerecry","MeganGrantCNN"
"rumpfshaker","TheRickWilson"
"Mandy4Action","BorowitzReport"
"rlbaldwinartist","douglas_ernst"
"ParadigmShiftII","Mary_Trujillo"
"chrisgolden","TonyRomm"
"i40364","DCdebbie"
"KiNg_TaHarQa","sfpelosi"
"ClericalGal","hipEchik"
"IsaiahLCarter","MrIkeCarter"
"Visionaryck","TheFix"
"chearn73","menablog"
"BenjaminSauceda","Emmalee_Mattern"
"ChrisERoman","HayesBrown"
"gagolfmom","Steele_Michael"
"p2173","anildash"
"OCDDevelopment","CharlesBivona"
"rachander1225","DLoesch"
"NenaToledo","HuffPostPol"
"tahDeetz","rumpfshaker"
"jonmichaelUSA","fakedansavage"
"elescritor_sage","markzbarabak"
"andyhubba","RepublicanRocks"
"tedshaker","BorowitzReport"
"THov845","dickmorristweet"
"unavozunida","latinorebels"
"Mike_Zawadzki","PugPoppa"
"OhioforHuntsman","TheFix"
"Trapper5150","snarkandboobs"
"PatriotCL","TPPatriots"
"LizMair","RobertBluey"
"DRINKN_H8ERADE","Mr_McQwerty"
"ForeignPolicy4u","ashong"
"Lilla_Pappa","mollycrabapple"
"hollabingbang","brettmm"
"SVSalon","HYBRID79"
"thepeopleswill","mattfraction"
"sandinbrick","PDXiiv"
"mrbabypants","TUSK81"
"winnipoo","ArabVoicesSpeak"
"YasirTineh","DianaValerie"
"CupcakenTeeze","ReneePrudhomme"
"Salman_Merchant","HYBRID79"
"anjilfase","SupermanHotMale"
"JenniferSkura","lizzwinstead"
"VanessaAKnox","proudmom111"
"EnemyLister","TUSK81"
"therightjenn","RodDMartin"
"OccupySecession","OccupyArmy"
"imajes","SalamAlOmaishi"
"MedeaCulpa","JamilSmith"
"BurkeNicole","Politicolnews"
"Ron379pete","dickmorristweet"
"dandrezner","notjessewalker"
"Cute_AcuteGirl","Buck_Fachmann"
"SportsLifeChi","AntDeRosa"
"cardosoginny","mollyesque"
"ashmont","dankennedy_nu"
"cberrl","TheNewDeal"
"jgaldrich","AntDeRosa"
"jmartin4s","TheFix"
"leemzee","piersmorgan"
"PapaFred2","AntDeRosa"
"zacksoccer","TheFix"
"gibby0816","alexwagner"
"misslizaface","WILLisms"
"SultanofLA","dickmorristweet"
"johannakeller1","stillblazingtho"
"perfectly","P0TUS"
"lalivev","mollycrabapple"
"LnWeitzel","JoyVBehar"
"hey_mayonegg","SaraJBenincasa"
"drjwalk","mackiesmama"
"Chelsealeebee","OneSummitSquare"
"sethpanic","ZacMoffatt"
"KSTAR102TALK","Heritage"
"kevnham","LOLGOP"
"blackstaff01","osb"
"stjohnswoods","Dbargen"
"ParadigmShiftII","bmenoza"
"Crazy_Tom88","Hellendrung"
"TristaWHAT","aishatyler"
"impoTex","chuckdevore"
"texas_hellcat","clintonlambeth"
"chrisgolden","jimspellmancnn"
"DJMisterDior","Lizzs_Lockeroom"
"keeptexasfreaky","BfloBEAST"
"zachbrite","mollycrabapple"
"Hardline_Stance","erinhaust"
"ninatypewriter","TheDarklady"
"EoinBlackwell","Mary_Trujillo"
"melissaeweiss","Daroff"
"KristieLynn79","AntDeRosa"
"goodinohio","LibertyPoet"
"elmundoamerica","AntDeRosa"
"Reggiexxx907","cnnbrk"
"laceylm","kesgardner"
"bozmartin","joeldavidsawyer"
"RosaSalazarB","jclopezcnn"
"zaswadosaze","P0TUS"
"1AceOfSpades","rolandsmartin"
"billy0504","GlenAllenWalken"
"wjacksonschultz","rationalists"
"MGoShoe","attackerman"
"ShantyTownie","attackerman"
"KSTAR102TALK","DLoesch"
"ellentaraschi","encienda"
"eliza_evans","drgoddess"
"KatieTThompson","zachlamb"
"ancientsongs","BorowitzReport"
"Kokopelli_49ers","JasonBWhitman"
"LORDSofAPATHY","BishopAP"
"JeremyDanilson","seanagnew"
"Libby71","Jarjarbug"
"51877","jethang"
"Un_FollowMe","jethang"
"gustojunk","anildash"
"CGD0027","oxfordlimits23"
"cTiger2","mikerogerstx"
"sonofapritch1","DemocratMachine"
"Sh00kaL00k","GotchaMedia"
"ABenton","_pius"
"brevels","markzbarabak"
"srhodes214","BorowitzReport"
"999draW","TPPatriots"
"ChrisOnly1USA","DLoesch"
"kurthjl","RonpaulblogPaul"
"jordanweaver11","zachlamb"
"ilvcifer","aishatyler"
"josephspiros","rationalists"
"Hoosier2012","markzbarabak"
"SnookyTLC","mollycrabapple"
"jaysvoboda","Mitguy01"
"JillEBond","hugoschwyzer"
"burghseyeview","votewander"
"OccupySEALs","OccupyArmy"
"RonPaul4Dummies","mollycrabapple"
"SingleSlipUp","blackthisout"
"tristyn_bloom","buddyroemer"
"Rnage1313","Markey_V"
"ebbaf24","HuffPostPol"
"Boof11berry","JasonBWhitman"
"bryan_baecker","marinayfranklin"
"JilNelson","SethP23"
"lovetheFrogs41","Heritage"
"_StephRose","rationalists"
"ryanfinnegan","TheFix"
"TheTeacher67","FrankTheDoorman"
"YesForYarko","cprater"
"AllisonGRH","dickmorristweet"
"rktaylor28","patrickcarney"
"Travis_CL","dickmorristweet"
"iEatSleepQuote","rationalists"
"Ms_NitaApplebum","BlaqParisHilton"
"KyraJennings","TheFix"
