"source","target"
"AgnesphAgnes","RealDLHughley"
"disabledcowboy","samanfapaige"
"hollayburton_","KrisDigiFisher"
"AlsoNamedPhil","MLS122171"
"SgtCharPepper","Maariah_OVO"
"AlsoNamedPhil","MLS122171"
"BeharSadriu","EndritaSalihu"
"MLS122171","AlsoNamedPhil"
"ultima_lx","carolynmichelle"
"pdaly74","OpieRadio"
"P_A_MORGON","natasha_tracy"
"staugy","JansingCo"
"_brusn0p","marcus5991"
"KindaGayBlog","outmagazine"
"lance_elizabeth","KellyJBritton77"
"lance_elizabeth","KellyJBritton77"
"maryDS_","millawils"
"Kingsley_RL","AaronAhiS"
"m8rsmark","BIBLEHolySpirit"
"beastmodexc","jaccob_mobbs"
"FarFrmParadise","natasha_tracy"
"KellyJBritton77","lance_elizabeth"
"Honor_C0de","ualdrivr"
"GnarlMarx","CelestialBeard"
"Estherica_A","Prince_Twon"
"GnarlMarx","Derginet"
"flawless_mom","jonniker"
"DTTAC_TTAC","CDCgov"
"LastKissSwift","lucyBbanks"
"KiezaDS","ShayyStayFly"
"dissuade","AlexHortonTX"
"dissuade","AlexHortonTX"
"StephCantizano","bayonnebernie"
"Louisebirch_","CaitNiEalaithe"
"Em_e_lo_Hickerz","fuckingmong"
"xfrankeybrownx","fuckingmong"
"fuckingmong","Em_e_lo_Hickerz"
"Embearz","chloecwheatley"
"AllisonCheryl","PeaceLibLady"
"AllisonCheryl","DarbyKCRW"
"AllisonCheryl","AndrewCHML"
"Honor_C0de","ChrisS144"
"AllisonCheryl","WTSP10News"
"AllisonCheryl","TFB_pete"
"AllisonCheryl","FastNewss"
"Tam317","DeliaChristina"
"AllisonCheryl","marinarena"
"AllisonCheryl","dmhennen"
"AllisonCheryl","SocialnnEnt"
"AllisonCheryl","Pimann"
"AllisonCheryl","JedediahBila"
"y0ungbloods_","ShaunyKelly"
"AllisonCheryl","HuffingtonPostNot"
"AllisonCheryl","HuffPostEnt"
"AllisonCheryl","wqad"
"AllisonCheryl","wboc"
"AllisonCheryl","vulture"
"AllisonCheryl","kentonpierce"
"spike3434","HealthyPlace"
"AllisonCheryl","mattlindner"
"stuckinscared","blackwillow1"
"spike3434","healthyplace"
"kofiemeritus","lisa_fletch"
"AllisonCheryl","DarbyKCRW"
"elltaylor_","TevinOnilogbo"
"ninaDNJ","CockneyNigga"
"jack_santaroni","nik_rango"
"seanadair","Photographil"
"ejbd99","OmarKelly"
"Bexxicle","Blakeknowsbest"
"senatewhore","JSL_812"
"YouthMob","armstrongtr"
"exsacerdotal","AllenWest"
"ReligionFreeMns","AllenWest"
"16_becks","davidturners"
"lukermartin","armstrongtr"
"boxesunstacked","fleahatton"
"Cyn190","Silver_Linings"
"Roberto_Rausa","LettaAmalia"
"AnnaHKavanagh","mlilleker"
"Bekemeyer","romimoondi"
"pecet","smaczny"
"Sean_is_a_Ging","catholtt"
"DCAFS","AACAP"
"textrelations","digiwonk"
"adrianadulmage","HeyVeronica"
"AyyyItsRenee","12flower"
"sandmax2002","peterjohnsonjr"
"camcubed","ZappaPenguiN"
"janetlynne72","katiecouric"
"dannydefect","JodieMarsh"
"JasonRoberts__","othompson93"
"fxckvintage","MonicaEskander"
"stuartchapellXD","Sam_BC1"
"Dandsmithy","vickieabrown"
"Yoga_Sanctuary","Bell_LetsTalk"
"LydiaFransham","timfarren041"
"mfwselway","archiefolta"
"partylethbridge","Gimu33"
"TaniaK68","piersmorgan"
"TaniaK68","piersmorgan\n95%"
"TaniaK68","BarackObama"
"TaniaK68","BradThor"
"RAEdiant_","KIING_SMOKE"
"TaniaK68","TedNugent"
"are_youin","QuBitan"
"rsettic","muschifuss998"
"Rachael_Blake","JJulene"
"roundnbrowner","pablo_rajczyk"
"YesBlank","beckyjopdx"
"Gaia_Grace","mikesbloggity"
"velocb","SourceOfDenial"
"MeltyCain","matthewbaileyy"
"ecotwin1","completelynblue"
"hirokibennett","RobbNashLOA"
"SamuelDSanchez","Pitters81"
"SamuelDSanchez","Pitters81"
"togglemaps","nightreveals"
"ReinhardtUFC","LukeHicks"
"Pitters81","SamuelDSanchez"
"ForeverUma","clear_sunrise"
"64moaty","Cxfactivist"
"NANDEE218","humorwrkz"
"DivineRoss","msmandyingber"
"ChangingNature","TigerasoMIKE"
"heartlessblake","boooyouwhoreess"
"64bitwar","deepakchopra"
"silby","FstewartT"
"By_the_PPL","BrassNucklez"
"RenaissanceMan","AlexaShtun"
"soetorosux","REALBROTHER0003"
"Charmantides","LibertineMomani"
"FuzzehDeath","SlythTaleWeaver"
"christyrobinson","nstockdale"
"Ny_So_Mindless","AlexisCaceres_"
"FitrahAdnan","baizatulsyamila"
"kriscomedy","JimCarrey"
"katmac1105","morningshowon7"
"hmweber","twigtops"
"rukusduk","ron2"
"katmac1105","morningshowon7"
"StopplerDerek","ehose2110"
"wearemyths","lauranaut"
"hmweber","twigtops"
"TerriGivens","profragsdale"
"StopplerDerek","ehose2110"
"AngelG81","_trueOutlaw"
"Napoleonlegal","RACHFORD59ACS"
"GnarlMarx","MilkyWayward"
"AsherDLevine","JMCelio"
"WarmCigarette","TRAVi5TY"
"jwkeith80","BRIANMBENDIS"
"Tappersong","PiersTonight"
"ChickTalkDallas","danloving"
"StinkECheeseMan","PiersTonight"
"jasenthorpe","deandobbs"
"amandapaiiigex3","zouislut"
"teekazz","kirstenpowers10"
"mikewilmot","nydailynews"
"RealKennyPhan","andary98"
"EAwakenings","PDBeaird"
"PonyGirl65","mentalpod"
"Delaney_Nola","alexisskalski"
"UltimateTexan","nstockdale"
"iMohdeep","SteveSolito"
"OwenFully","PhillyD"
"cathybluejay","RickandBach"
"Dippedindiamond","k3nnedywilliams"
"Hootsbudy","joanwalsh"
"ArtandFilmLover","ArikKorman"
"chrisjaglowitz","jenwilsonTO"
"kisnini","msbean53"
"BasedBoyTroy","CarloEstupigan"
"Wingedmare","TiffyCha"
"KhanObama","PressSec"
"xgomezgeek","myharrypubes"
"Ecstazy","MrSamuelColt"
"FindingEmilyE","Amy_cuts"
"tondaperkins","KennettDems"
"habsgurl85","JaniceluvsFD"
"brittney2106","CMHAOntario"
"HannahSun14","JadedDreamerKat"
"yayayarndiva","jvic"
"summermainst","ParisJackson"
"Lady_MissyAnn","ParisJackson"
"SiimplyCrump","EvaLeChoosenOne"
"Count_Jackula","the_moviebob"
"legendarydoodoo","summermainst"
"JohnnyJesus","SheilaGunnReid"
"KBinSC","PiersTonight"
"dannydefect","Kate_Veronica21"
"Moira1987","Brybhoy76"
"JoeHerts","ecullen2497"
"wtf_Life","AnnCoulter"
"eArPhBoUnD","33VA_Jay"
"wtf_Life","AnnCoulter"
"ecullen2497","JoeHerts"
"TracyAChambers","mrniceguy121577"
"RealBlackJester","SamwiseFerry"
"TracyPokroy","Bell_LetsTalk"
"AquafarE","SlyJuana"
"TornadoNate","jaypsyd"
"TornadoNate","jaypsyd"
"SlyJuana","AquafarE"
"spoonshake","JPSOPRANO"
"ThatStudGus","UntoIdSecrets"
"JPSOPRANO","spoonshake"
"capricorn1226","Bell_LetsTalk"
"JCouls_69","UntoIdSecrets"
"Bye_Dogma","StanleyStinks"
"patrickdurham2","CampLejeune1959"
"cwb1041","garethedmundson"
"Emmmyxoxo","ahicks1321"
"AzRonn","UntoIdSecrets"
"MissShay12","JJ9828"
"NObamaChat","kami_wright"
"ForgottenHero44","ClockworkSocial"
"Steph_Philbrick","stingos2004"
"shawnm1982","PhillyD"
"chlobarks","J_Forts"
"krisav13","CelesteAChatman"
"MiloTello","UntoIdSecrets"
"BKHoneyBee","Fuzzypoetry"
"Predatum","_redspirit"
"Fuzzypoetry","BKHoneyBee"
"CreelJim","klaykubiak"
"youssuxes","Spazophie"
"HealthyBabies","gayletrotter"
"NicolaSix6","NidalM"
"karinalicia20","ChelseaKrost"
"Waztash","AzRonn"
"NattieFink","TheKevinStewart"
"kinkorati_aa","kinkorati"
"Michael052176","HeidiL_RN"
"jordankeslee","ChristensenShay"
"jennisimcoe","timmyk77"
"catty_fox","ruff_ryder_"
"SteveKellGP","LisaSaysThis"
"Chels725","LolaBlahnicks09"
"ihateamal","kristinaakester"
"CarolynPogo","AlfredoFlores"
"The_Leff","Highway_30"
"schafersam","HannahMCollins"
"CarolynPogo","AlfredoFlores"
"CarolynPogo","AlfredoFlores"
"Hot_Donut","Nonthat"
"CarolynPogo","AlfredoFlores"
"CarolynPogo","AlfredoFlores"
"TESDjunkie","ItsChessieCat"
"JustSomeGuyMan","GunsUpdate"
"CarolynPogo","AlfredoFlores"
"EverydayEagle","fireballil"
"kamalrasigan99","TylerDurden1709"
"Notagrrrl","julaelizabeth"
"Sammy_Jays","jadethrlwall"
"Notagrrrl","julaelizabeth"
"Myhasle","Pennyvane10"
"miriamruthross","bortlb"
"thatguymarkedX","unicamaldita_"
"nineteencanteen","MindCharity"
"tracycoyle","andilinks"
"rmi","gnat"
"mmmerp","reez_iskandar"
"HaticeHanEr","01Meryem"
"lunacy3felix","adolinac"
"farrah_faithXXX","SDeaguiar"
"Cybertims","Dermo67"
"NahlaAliAhmed","iRadwa"
"NanaDeor","MobilePunch"
"SuDharmapala","BrigadierSlog"
"TheCheckInDesk","AnnCoulter"
"BTandKM","GreeGreece"
"McTola_XL","vanessa_iykes"
"BrentSamaritans","Rethink_"
"UrbanhippyNat","Fatheffalump"
"makplus6","nytimeshealth"
"Michelelove30","djchuang"
"Scepticalsapien","holyatheistt"
"makplus6","nytimeshealth"
"nabeshnaim","pedoqbear"
"JeffEvansTodd","UberFacts"
"DeanGHayes","gormacha"
"jeremysear","twittmar"
"Jelenaaa_x","acoskoric"
"stevieorchips","sharonrooney"
"JudgingDylan","k3nnedywilliams"
"Pranjaron","JohnsHopkinsSPH"
"Hoes_NeedWater","mustbeskinnyy"
"gaswipe1","sternshow"
"jake_cupcake","RJJSmith"
"jaypsyd","TornadoNate"
"GaryGaryjq","krishegr"
"THEDIVINEWRATH","stephenfry"
"LydiaFransham","peekayone"
"LydiaFransham","LydiaFransham"
"FOOKING_CUNT","LuckyStar_04"
"PROFlLE","brigittaboobear"
"EuclidPi7","NatpopsEvans"
"Fight4Portland","stephenfry"
"librarian072","Aereca"
"kristincraiglai","AniKnits"
"johnellison","BolsoverBeast"
"camper1213","chickmcgee1"
"MirD15","syiqinnn"
"curtandnan","divadoll123"
"kbur22","Espngreeny"
"RetardedBitch_","jxxx_S"
"GiaSkinCare","defense4women"
"stbmunky","KirstySMac"
"ClarkStinson2","JimCarrey"
"SWSCmedia","evolvingfamily"
"LYONOEM","HHSGov"
"FloydieBear","JPRoe"
"BipolarBlogger","MJCarty"
"srithanya","Chinmayi"
"SWSCmedia","MarkGKirshner"
"SWSCmedia","MarkGKirshner"
"tweetingnav","WebbsWord"
"WebbsWord","tweetingnav"
"FragrantWitch","daly_beauty"
"drawingonsand","keysmydick"
"meganhubner","courtneyypal"
"EmmaChadwick13","NHL"
"FakeRC","zante03"
"EmmaChadwick13","NHL_Sens"
"Break_Cycles","maryauda"
"hungryatheist","adrianbriggs"
"efick002","TammyShuler2"
"rohanawood","stephenfry"
"deputydawg215","NAMICommunicate"
"audio_phile0921","SLR_june9"
"roepme","anonymousjack0"
"Adam4004","adrianbriggs"
"luuuuuuuuuke","BISCEssayTweets"
"EllAyeZeeWhy","kylegotjokes"
"JacquiDillon","uilleannair"
"glennsumi","JPRoe"
"Strombo_joeygal","thejadeproject"
"foxrio2","RickiLakeShow"
"theworldtome","shawnmaxam"
"Bell_LetsTalk","PaulBrook76"
"capricorn1226","Bell_LetsTalk"
"Girlmurmuration","Fuzzypoetry"
"BriW74","chiller"
"bianca_hearts","larryscape"
"CynicalOWMan","MiramichiHippie"
"Diimiitrii7","VanessmessLopez"
"lucyf18","mynkon"
"abe1201","RickiLake"
"createsjg","sirenidica"
"iamjcoxx","nativeson78"
"bianca_hearts","larryscape"
"Pipercop8511","policygal"
"Anomaly100","IsobelCrawley1"
"BausMade","BausMade"
"Lafaile","iampoppen"
"easily_bruised","Hollz2012"
"luvGodncountry","AllenWest"
"Elly_Banana","adrianbriggs"
"PrepAlameda","RickiLakeShow"
"craigkendrick","sketchly"
"_ILike_Turtles_","RB_GoNJDevils"
"mtranquilnight","RogerHedgecock"
"davethul","NARNfan"
"NARNfan","davethul"
"baillie91","Conor67Caffrey"
"mbejohnson","clairec355"
"hitmanj111","David_ORussell"
"PrepAlameda","Therealkiss"
"PrepAlameda","BustaRhymes"
"PrepAlameda","DJCLUE"
"PrepAlameda","iamjamiefoxx"
"PrepAlameda","2chainz"
"PrepAlameda","therealjuicyj"
"PrepAlameda","foofighters"
"PrepAlameda","RayJ"
"PrepAlameda","wyclef"
"PrepAlameda","KrisJenner"
"RaisingGreatMen","rickilakeshow"
"PrepAlameda","victoriabeckham"
"PrepAlameda","GreatNonprofits"
"PrepAlameda","Ludacris"
"PrepAlameda","common"
"PrepAlameda","hollyrpeete"
"PrepAlameda","JLo"
"PrepAlameda","onedirection"
"PrepAlameda","BishopJakes"
"embm76","schrotenboer"
"PrepAlameda","IAmSteveHarvey"
"AlexanderUK","narindertweets"
"PrepAlameda","EW"
"PrepAlameda","azizansari"
"PrepAlameda","google"
"PrepAlameda","OfficialKimora"
"PrepAlameda","WorldVision"
"PrepAlameda","amnesty"
"PrepAlameda","BigBoi"
"PrepAlameda","DJDRAMA"
"PrepAlameda","wolfblitzer"
"PrepAlameda","joejonas"
"PrepAlameda","Soledad_OBrien"
"PrepAlameda","msleamichele"
"PrepAlameda","nicolerichie"
"PrepAlameda","JerrySeinfeld"
"PrepAlameda","IJasonAlexander"
"PrepAlameda","ParisHilton"
"PrepAlameda","JimCarrey"
"PrepAlameda","rustyrockets"
"PrepAlameda","charliesheen"
"PrepAlameda","JeremyClarkson"
"PrepAlameda","BarbaraJWalters"
"PrepAlameda","Starbucks"
"JacquiDillon","SameiHuda"
"Levavi_oculos","ThePlebian"
"Ross917Griffith","emancipation212"
"_TheFOF","AdrianCullinane"
"fraser","Happy_Belmore"
"msgabbard","greggutfeld"
"PrepAlameda","piersmorgan"
"PrepAlameda","tylerperry"
"unxpctdblessing","StrongInsideOut"
"HopeForPeace13","santa2ndfl"
"sanghawellbeing","thebalancedmind"
"unxpctdblessing","chrisbrogan"
"KaylinSnailin","burnstand"
"PrepAlameda","RealAliceCooper"
"PrepAlameda","jadapsmith"
"_ILike_Turtles_","RB_GoNJDevils"
"loving_room","gu03ka08"
"divya_dl","APA"
"LordSuplexious","castinemachine"
"MearsRhonda","PBandJenelley_1"
"PrepAlameda","RevRunWisdom"
"PrepAlameda","UncleRUSH"
"PrepAlameda","katiecouric"
"PrepAlameda","jvelezmitchell"
"travishay","HumberLife"
"Yanishew","coursera"
"itsmyturnmvmnt","raehanbobby"
"Laura_Neill123","georgiaeibhlin"
"Dr_Bob_Nelville","BellaRimini"
"Dr_Bob_Nelville","BellaRimini"
"jimbaker23","RandyMac77"
"idea15webdesign","wolfl"
"metronyc","janetribeca"
"LukkasWinchh","lcjw7"
"BellaRimini","Dr_Bob_Nelville"
"beezieeee","AJPimages"
"BellaRimini","Dr_Bob_Nelville"
"SlipRivet","ArkhamAsylumDoc"
"MBNternational","walterrhett"
"matwilson6","PaulStewartII"
"ManuParadiso","Yaaaaaamil"
"Ayeitslivs","F4ther_Mckenzie"
"KayaTheEskimo","WBCSays"
"electroboyusa","NAMIMass"
"WonderfulwomanK","MotherJones"
"PrepAlameda","BonJovi"
"RealEdCorcoran","zugenia"
"PrepAlameda","nfl"
"magic_ashleigh","LuluBluePoetess"
"RealEdCorcoran","zugenia"
"PrepAlameda","IAmSteveHarvey"
"cjandsammiemoma","RickiLakeShow"
"PrepAlameda","BonJovi"
"PrepAlameda","NYTimeskrugman"
"PrepAlameda","ggreenwald"
"PrepAlameda","ErinHumphries"
"PrepAlameda","AZBodyMind"
"EthioChick92","yoyo_5"
"Blake_Reinhart","lindseybieda"
"PrepAlameda","elimin8prejudic"
"NadiaGirl777","MabaleMoloi"
"LynnieLou16","soapsindepthabc"
"EricaJellerson","HealthyPlace"
"patriot32","waynered65"
"couragesings","Bell_LetsTalk"
"Phantom0065","soapsindepthabc"
"PrepAlameda","YashiBrown"
"PrepAlameda","nfl"
"PrepAlameda","CarterCenter"
"PrepAlameda","nytimes"
"PrepAlameda","OfficialWillow"
"sayda2806","Shazeeb89"
"PrepAlameda","BPSOfficial"
"GirlAfraid90","Lordyjr"
"electroboyusa","ChelseaClinton"
"electroboyusa","Victoria_BPP"
"jwohlenberg","PCOorg"
"lexilovesTVD","LynnieLou16"
"lexilovesTVD","LynnieLou16"
"SarahRB94","EnimaLeRamo"
"drkimholt","limegreenmedia"
"NoYouInstead","devoidzer0"
"miss_joanne","Gonnaflynowbook"
"TW_Louisiana","MidnightDreams_"
"EmeraldCityJazz","Nwabcan"
"al_marquardt","SocialWorkEdu"
"AlexStormCam","CJohnny8"
"LCPerky","TheTalk_CBS"
"PrepAlameda","docpemberton"
"PrepAlameda","jvelezmitchell"
"Ifat_Hussain","Helena_Begum"
"TakayaHalandri","hawthorne_jack"
"PrepAlameda","FirstLadyJakes"
"LuluBluePoetess","magic_ashleigh"
"EricaJellerson","MHAofErieCo"
"krismarie80","MHchat"
"celbech","RickiLakeShow"
"AngelRachEyes","MHchat"
"PrepAlameda","MotherJones"
"iangregory70","BlondieRodge"
"PrepAlameda","RecoveryLetters"
"PrepAlameda","ThinkingAboutSu"
"PrepAlameda","WayofRecovery"
"AlexMarcus","soapsindepthabc"
"SooPatrick","DDance_BCPS"
"PrepAlameda","CarolKivler"
"PrepAlameda","ichosetolive"
"PrepAlameda","MHATexas"
"SpecialNeedsLA","ArevaMartin"
"PrepAlameda","WhelanHealth"
"PrepAlameda","DisabledWorld"
"PrepAlameda","ADHDandYou_US"
"PrepAlameda","mombloggersclub"
"PrepAlameda","YngPplRecover"
"PrepAlameda","FrankMacMaster"
"PrepAlameda","Starbucks"
"MuseumTwenty","greggutfeld"
"PrepAlameda","angelsnest777"
"PrepAlameda","psychiatry_md"
"PrepAlameda","borderlion"
"PrepAlameda","DrXavierAmador"
"seanriley73","haytheredariana"
"PrepAlameda","BarbaraJWalters"
"jxmest","lanasigh"
"jxmest","lanasigh"
"currentpsych","CDCgov"
"PrepAlameda","UncleRUSH"
"AlexMarcus","soapsindepthabc"
"Rachel_J_Lewis","RevdJo"
"couragesings","bcalmanac"
"BlondieRodge","jonnyehall"
"DeanHenry11","KTVZ"
"RevdJo","RTFZine"
"Zavala_EVE","osie_ray"
"gayswagonyou","RickiLakeShow"
"suzdav2","FixAaron"
"BlondieRodge","peterstorey10"
"Black_Ass_Ken","BPikturePerfekt"
"BlondieRodge","elissakat3"
"MCA_OBV","kirsty_wagstaff"
"gnially","Liams_Universe"
"G_Dolman","thethirdsunrise"
"BlackSheep2014","friendsofricki"
"Charles_T23","jodie_amor"
"Phantom0065","HelenBrendaFan"
"mgs5_phil","LadyLexi76"
"morganely","CDCgov"
"Kelseer_AIE","Beomech"
"PrepAlameda","RyanSeacrest"
"are_kay_bee","AdamBCC"
"perksofalison","Georginaaalol"
"PrepAlameda","common"
"LillyRodi","Hilarious_Idiot"
"Kokyu2","fox12oregon"
"Katastrophy1951","PerezHilton"
"CrunchPrincess","caylaaaa_x3"
"PrepAlameda","jimmyfallon"
"Georginaaalol","perksofalison"
"agmorris1","officialroycey"
"EmilyMcDonald19","Sold_My_S0ul"
"RickyCam","cwb1041"
"DAbiebersbreezy","ElCalderGirls"
"BeatrizHalley","DanaBashCNN"
"zenbuffy","Chrisa_Hickey"
"Fsmth45Faye","SenatorDurbin"
"efeomone","TheFactsBook"
"miiiishL","teafunnyx3"
"lodgebet","cynically_me"
"LauraxMSI","csoojeri"
"mikeprice1980","rickygervais"
"unicornrockstar","SchmanthonyP"
"unicornrockstar","SchmanthonyP"
"SchmanthonyP","unicornrockstar"
"Natalie23931116","minkakelly"
"DanaBecker","mauroranallo"
"kiskiwi","donhws"
"Amy__Marriott","JoeyJacksonEsq"
"DeeRob1","officialroycey"
"RaDaZfAnTaSiCaL","BrianJMoylan"
"iamdaisyalice","luciegalvin"
"bballhawk","CKlosterman"
"BankRealtor01","piersmorgan"
"noisegeek","siettamusic"
"brittney2106","CMHAOntario"
"bullfrogr","garbosmc"
"ASocks3","imTulip"
"Libbyhussey","DGoyit"
"notcabello","fraudtito"
"ArianaPatrice","sightlessfaith"
"garethedmundson","RickyCam"
"LoriCStone","Rickilake"
"THostler","JohnToryShow"
"Mz_Bidemi","Jibbs4ever"
"jinx70206","RoxanneLaShay_"
"SpikeEcks","calbo"
"xHello_KahSiix","RickiLake"
"Jeanniefully","AdamHyde86"
"dandouglas","darwinbonaparte"
"MadLew","RickiLake"
"WoahItsNiall","iateniallhoran"
"LeftOnGuard","qldnursesunion"
"ross_shepherd","GreigLawsonn"
"SWSCmedia","sengstro"
"SWSCmedia","MarkGKirshner"
"littlemisslotus","SirRubalot"
"PopeShakey","RayHeard"
"SWSCmedia","7rin"
"littlemisslotus","SirRubalot"
"FranckEdNothing","jerryhorton"
"CassieGoulet","NoStylePoints"
"SWSCmedia","EnZzzoo"
"daleof","jayvenute"
"jake11weber","Rissy_32"
"haileyrannie","JaymeKulbacki_7"
"DrGothican","andersoncooper"
"SWSCmedia","karenzgoda"
"SWSCmedia","MarkGKirshner"
"ClinicallySpkng","glengaugh"
"SWSCmedia","burmie213"
"RichardACheu","nytimeshealth"
"LenzSowavy","thelexylounge"
"bookslover","angelina41"
"HMFL85","Shay_0318"
"catsmeow05","marcmaron"
"anilkutti318","anilkutti318"
"talmadgewilliam","drawandstrike"
"talmadgewilliam","drawandstrike"
"politicsofamy","b0ilingfr0g"
"KingsNotKids","authorangie"
"jensen_jessica","grahamdude"
"Canadian_SW","glengaugh"
"glengaugh","ClinicallySpkng"
"SWSCmedia","LATherapySpot"
"joyjoyy","michologie"
"myjoythisway","SWSCmedia"
"kitastrophe","kenmakara"
"JeffMoat","SWSCmedia"
"Kiwiseabreeze","librarykris"
"SWSCmedia","chaantellejezic"
"NoamSayen","RonPaul"
"BadMediaKarma","kaykthecutie"
"SWSCmedia","gateamerica"
"cspokey","th_purpl_lady"
"sarasmile7","PJK4brainhealth"
"SWSCmedia","MarkGKirshner"
"SteveHales2","BankingOnDC"
"BadMediaKarma","kaykthecutie"
"Ky_Triscuit","BillGates"
"RicksDesk","stephenfry"
"JadedByPolitics","willis9189"
"wellstonebarlow","KyraHLN"
"sheryl_brooks","KenShawCTV"
"PTSDinfo","milhealth"
"kjohanabg","WongKynlee"
"MsKayxo","chelsarina"
"2380cmb","huffpostpol"
"wazaname","PsychCentral"
"BrandalSecrist","PsychCentral"
"BrandalSecrist","PsychCentral"
"amandaisabelll","_CHELSEAWOLF"
"nicolegareau","Bell_LetsTalk"
"2OHMYGATA","_Honnie_"
"sophiesnowbird","WhipHoyer"
"TheSexySexyNews","AnnCoulter"
"JessalynWise","saorce58"
"RecoveryInst","Geoffsabtchange"
"Beechur","righteousbean"
"ErikaRobuck","tuneof1000lisps"
"Terry805","justL1209"
"PAUL_PASS_","ahhapok"
"keithrteeple","ktsumpter"
"SackofWonder","DankHerbMullet"
"SackofWonder","DankHerbMullet"
"Psych_N_Horror","SuzanCrowley1"
"ApathxticPrince","CookieDuncan"
"tomlinketchup","tomlinsuckme"
"pscully2325","SimmonsBart"
"stephaniekevans","MinutePoetry"
"Alanna287","alixiswright37"
"scuevas91","SimmonsBart"
"shiversdownmy","ThatSexShowLive"
"RichardACheu","nytimeshealth"
"tippett_tina","ashatarry"
"MzAmyChristine","_RoxyLolita"
"tullycorcoran","ryanmgreene"
"sanghawellbeing","comingoutofdard"
"PrepAlameda","iamwandasykes"
"PrepAlameda","JoyceMeyer"
"PrepAlameda","BoneHampton"
"PrepAlameda","SherriEShepherd"
"MeowNursey","Roboto420"
"TarynEliseB","cdqueso"
"Millz_30","OhReallyO_o"
"haggardjules","ReedDeming"
"brittney2106","pmharper"
"maxgjerde","SugarShane3"
"kowalskii_","garrettsorrenz"
"demarcusF","BadMediaKarma"
"AccountVenting","AccountVenting"
"onecaliberal","as_kell"
"DeannaVC","MarianKeyes""@MarkPacittiThe"
"GloriaVanVaulke","EnglishEmma"
"JetpackJeff","Bell_LetsTalk"
"indywoman29","8Smileys"
"viewfromtheedge","MarkPacitti"
"peaceischrist","SooperMexican"
"Furrystoat","TrotlineDesigns"
"acehardwarematt","CKlosterman"
"TrenchtownTweet","WHITExREAPER"
"cben","brad_mc_coy"
"kaatieee27","zouiswow"
"fiezaareyza","betty_latif"
"amberrenae_","kScodders"
"JoshEdrosa","iamqueenaya"
"princesss_bb","brwneyesrealize"
"Blackorwhitenl","MarieJoseGMH"
"TLMarlow","TimetoChange"
"EddieCrocodile","goldenears"
"TLMarlow","TimetoChange"
"samanthac236","_EllisFS"
"iamcreative","andypowe11"
"CheysNutella","TC_1D"
"electroboyusa","AndrewLangford1"
"gyp_nava","Nesssieee_f1"
"DMCDarkKnight","LoveFNDeluxe"
"misguidedmuser","brandmeetsblog"
"sazchops","staceylaura1"
"annascottjots","Bookish_Belle"
"RealNagan","miss_invincible"
"bmollieqwxx","jcasenatin"
"zante03","JBLittlemore"
"KhalSir","HarjapBhangal"
"HellHathNoFuryy","camoflaugekid"
"Edzactly","HeyCatriona"
"BipolarBlogger","falidude"
"zante03","JBLittlemore"
"JBLittlemore","zante03"
"timhatfield87","Caroline_Winter"
"zante03","audleyite"
"camoflaugekid","HellHathNoFuryy"
"camoflaugekid","HellHathNoFuryy"
"ThanosLoki1964","camoflaugekid"
"PamJanson","Morning_Joe"
"MatthewDoye","caronmlindsay"
"HealthConnectTV","CKlosterman"
"JayneJRead","MsWildthyme"
"ss12345","danipete90"
"europamo","Sabrina_Nasri"
"sheiladane","_Vikki_Sutton_"
"suparsim","Johnwilding"
"macwulfie","JBLittlemore"
"NikkiGoodaz","PROCommJA"
"meral_alahmadi","SamerBinSaeed"
"AnonPsyOps","PDHarnett"
"AlyssasAmazing","iDinero614"
"MaxSped","ArthurA_P"
"lauriepink","Puddled_Pudding"
"moptops","mrst43"
"SeanHooligan6","BreakingNews"
"SeanHooligan6","BreakingNews"
"jmpilc","IrrationalIdea"
"dietsch12","Brittntexas"
"AnthonyCoia","nicoleventurini"
"jaypsyd","ReleasingLunacy"
"ayatnizam","ReemaMazloum"
"DrPrincessB","tshlw"
"MizzMer","Nantchenzi"
"B1LLY_M0RR15","piersmorgan"
"PeachPamCakes","piersmorgan"
"exit_above","SpicyNyx"
"JazibUllah","Darveshh"
"999KISW","JPrice02"
"999KISW","JPrice02"
"DaveWaters9","JessSealey12"
"mwalsh032","robintelford"
"AbbyMcShannon","TB_Times"
"Bell_LetsTalk","MichaelHozjan"
"MatthewDoye","SophieBridger"
"emmafriedmann","valonline"
"fearlesswidow","bodyofhope"
"cpvr","ItsJackOk"
"flyoverangel","FCallahan1"
"susanpecyna","VerumQuaerere"
"DrIanDawe","Dr_ChrisSimpson"
"charliepoo","ThomKnight26"
"NattieFink","stumitchellQB7"
"DrIanDawe","Dr_ChrisSimpson"
"flyoverangel","FCallahan1"
"Sophie_Swinney","lil_alessia"
"mjmart50","gareth_jones89""@CourtNewsUK"
"Strombo_joeygal","thejadeproject"
"Benitosbro","stikmanglaspell"
"JoeyGolaw","reedreeder"
"OhShitItspclark","missangeladavis"
"IncognitoMD","catsrimportant"
"cmhaptbo","BellLetsTalk"
"DrIanDawe","szmagazine"
"missmollie33","jpmassar"
"Pretty_Terry","westcoastoffnse"
"mamamiyaaaaaa","KepakAyam"
"Jigglyspliff","olliestaggbmx"
"jpmassar","missmollie33"
"Stay__Strong___","MelanieMasson1"
"Stay__Strong___","MelanieMasson1"
"MaddyC1D","chhesca_"
