"source","target"
"PutewiiAustere",FALSE
"myccshells",FALSE
"tomderuyck",FALSE
"emma_bobo_",FALSE
"ChuckOldman",FALSE
"BipolarBatesy",FALSE
"themirror_lies",FALSE
"ikram_zya",FALSE
"worldmedi",FALSE
"QWINKAY",FALSE
"lcabs",FALSE
"Rogumbi",FALSE
"febnikarnela",FALSE
"DahmPublishing",TRUE
"TeamThaigrr",FALSE
"TimSiggs",FALSE
"MH4OT",FALSE
"SecureACure4MS",FALSE
"affetto_nicole",FALSE
"paulmackay73",FALSE
"xbonnenuit",FALSE
"NoelMcDermott",FALSE
"lauraabr00ks",FALSE
"DrFifiWG",FALSE
"L33smyth",FALSE
"ellenfjestad",FALSE
"angryrobotftw",FALSE
"DanielRJStecher",FALSE
"DawnMawnster",FALSE
"andreaakuch",FALSE
"thomaszando",FALSE
"cens777",FALSE
"alisonbarrow",TRUE
"cyberschizoid",FALSE
"Risvanda3",FALSE
"dangerdunlop",FALSE
"AmericanWoman8",FALSE
"coachtonymee",FALSE
"hopeworksforyou",FALSE
"angelshimmery",FALSE
"Dan_Connacher",FALSE
"timsenior",FALSE
"Pamreader",FALSE
"MacMcCannTX",FALSE
"transfix7",FALSE
"nzscooper",FALSE
"solovewriting",FALSE
"LouiseEBrice",FALSE
"johnablundell",FALSE
"AnnemiekTemming",FALSE
"Vaivoda69",FALSE
"MFDT_Official",FALSE
"BeautifulWreck1",FALSE
"ImmyKaur",FALSE
"Prof_DebbyG",FALSE
"musette5",FALSE
"PaulDaykin1",FALSE
"M_AQM",FALSE
"pjdelcampo2attn",FALSE
"Bluewaterstones",FALSE
"cheraz76",FALSE
"PollyJDurrant",FALSE
"BennyKubelsky",FALSE
"chri5tinetwitt",FALSE
"fedwaybuzz",FALSE
"pcnotforme",FALSE
"kylalala9",FALSE
"NAMIOC",FALSE
"mediapointpk",FALSE
"neytari",FALSE
"LIVErtising",FALSE
"paijwar",FALSE
"Alex2552xelA",FALSE
"Sjr_English",FALSE
"Rogumbi",FALSE
"scoobypmac",FALSE
"GalacticWomanAu",FALSE
"joesen3",FALSE
"MyronMattos",FALSE
"thinandsick",FALSE
"crawfoc99",FALSE
"TSfocus",FALSE
"MySunBridgepsyc",FALSE
"FeelingOfThin",FALSE
"flobristow",FALSE
"iamlanre",FALSE
"crawfoc99",FALSE
"Litbook13",FALSE
"fllordachs",FALSE
"LaLeggivendola",FALSE
"LAsThePlace",FALSE
"lee_lem0n",FALSE
"chrisltweets",FALSE
"Bel_Lander23",FALSE
"MaureenSHOPINIE",FALSE
"ManuraNanayakka",FALSE
"TheMidlandChelt",FALSE
"rawlucy",FALSE
"EriiRosee",FALSE
"reachoutcroydon",FALSE
"emmarich45",FALSE
"addictionguy",FALSE
"dubidupap",FALSE
"RxCardsAreFree",FALSE
"Unetar",FALSE
"BipolarBatesy",FALSE
"Anxiety_and_I",FALSE
"katblossom",FALSE
"Xhtml_Junction",FALSE
"TeamBradleyC",FALSE
"DrOllieB",FALSE
"FGB_WiltshireUK",FALSE
"itsmetonybyrne",FALSE
"bscorecard",FALSE
"AngelaLCollins1",FALSE
"BipolarBatesy",FALSE
"libreriainglesa",FALSE
"supportfibro",FALSE
"Eleanorloveruby",FALSE
"Wiltshire_Mind",FALSE
"britishbullybee",FALSE
"nurse_w_glasses",FALSE
"DrAiLynTan",FALSE
"UbaGLU",FALSE
"DMmediapsych",FALSE
"AnimeQuotess",FALSE
"PsychicEgg",FALSE
"CYPoDP",FALSE
"Livi_Mae",FALSE
"DisabilitySanc",FALSE
"laurensimper",FALSE
"maggiandersen",FALSE
"njnuwantha",FALSE
"hollywoodfaqs",FALSE
"ASHIM217",FALSE
"marjoriewatkin1",FALSE
"materialbieber",FALSE
"TallaTrialogue",FALSE
"DziugasAlminas1",FALSE
"stopfakery",FALSE
"RedneckRag",FALSE
"Marcelyn_2",FALSE
"MindTandT",FALSE
"TadekSolarz",FALSE
"ericmenzies",FALSE
"TemplePatin",FALSE
"drsablack",FALSE
"herhar",FALSE
"DeborahJaneOrr",FALSE
"metriativa",FALSE
"hendri36638180",FALSE
"gunawan33995183",FALSE
"VirtueMonk",FALSE
"cathylestari",FALSE
"janesolom",FALSE
"faberianmemuda",FALSE
"westowasito",FALSE
"susisusanti139",FALSE
"dessyaulia3",FALSE
"bujangudik",FALSE
"johnsondak",FALSE
"SanjayaYuliana",FALSE
"ipanasonia",FALSE
"lokenloko",FALSE
"juliasanti4",FALSE
"EliseMundo",FALSE
"gunawangina",FALSE
"carrapatra",FALSE
"bungalestar1",FALSE
"KurniaSelly",FALSE
"kartajaka",FALSE
"geishagunawan",FALSE
"mukpin",FALSE
"mamypona",FALSE
"evita_susan",FALSE
"NabilaSusanti",FALSE
"aryabimo8",FALSE
"tjhin1",FALSE
"vaionoputito",FALSE
"janedarusalam",FALSE
"yuniatmajaya",FALSE
"kristambon",FALSE
"akuanobeningo",FALSE
"indrisusan1",FALSE
"JonaAulia",FALSE
"martajesit",FALSE
"rudycandra1",FALSE
"levinablue",FALSE
"ferrysusanto2",FALSE
"minameylindazam",FALSE
"Laurisme1",FALSE
"zaynishalal",FALSE
"editrickiness",FALSE
"MentalHealth240",FALSE
"carldavis",FALSE
"MARINA_HOPE",FALSE
"AQYY2799",FALSE
"amenlovato",FALSE
"meme1814",FALSE
"johnchase00",FALSE
"vces30",FALSE
"albertelysgaard",FALSE
"kiirkyy",FALSE
"Youngwayalex79",FALSE
"Baby_Thug7",FALSE
"StreathamComics",FALSE
"MohdAimanArif",FALSE
"AMGS1958",FALSE
"kingrico1234",FALSE
"deputydawg215",FALSE
"gavin_frowen",FALSE
"Camija_",FALSE
"RoyFarrar",FALSE
"youseemermaid",FALSE
"bud_hoover",FALSE
"Break_Cycles",FALSE
"_mszcookiiemst",FALSE
"PolitiFreakCom",FALSE
"Sam_Gouldson",FALSE
"MrD_nyt",FALSE
"thomhoffman",FALSE
"Debbbooo",FALSE
"eclecticbrotha",FALSE
"Iain_caldwell",FALSE
"Pranalisa",FALSE
"LENTILLOVER",FALSE
"letsBsocial",FALSE
"nonsens3",FALSE
"RandallSRoberts",FALSE
"MiiMii504",FALSE
"StephCusworth",FALSE
"xetfirstaid",FALSE
"kg37745242",FALSE
"maldenic",FALSE
"AliyahVengeance",FALSE
"Marishakvtq",FALSE
"KatzToby",FALSE
"jertex67",FALSE
"RossendaleR",FALSE
"MedOrMad",FALSE
"parkersmuse",FALSE
"siennamarla",FALSE
"NoelMcDermott",FALSE
"thehartleygirl",FALSE
"springo67",FALSE
"muarry_whatgray",FALSE
"CurrentlyLost",FALSE
"4everbrokendead",FALSE
"JeremiasFado0ne",FALSE
"Lost_Hope_Rach",FALSE
"edrneelesh",FALSE
"BipolarBatesy",FALSE
"BipolarBatesy",FALSE
"FLRSOInfo",FALSE
"beautifulb0nes",FALSE
"Tasheesha",FALSE
"darrenowen56",FALSE
"Nurse_Nora",FALSE
"tuxedoangus",FALSE
"Rioh_WKD",FALSE
"WoodsonUVA",FALSE
"descendreeva",FALSE
"Soberistas",FALSE
"SeasickNick",FALSE
"Zoe_E_W",FALSE
"seung",FALSE
"ACIMquotes",FALSE
"CoiffaitSonja",FALSE
"mariettelobo",FALSE
"Hopewellfarm",FALSE
"ActiveMindsFIU",FALSE
"BipolarBatesy",FALSE
"RussiaFem",FALSE
"ELalcantara",FALSE
"authordebbie",FALSE
"GeekMomBlog",FALSE
"TheHouseless",FALSE
"Khorshedo",FALSE
"authordebbie",FALSE
"james_myers",FALSE
"GeekHugger",FALSE
"yankeecanadian",FALSE
"lesampson",FALSE
"YukiKaede",FALSE
"authordebbie",FALSE
"SOHAIL_Lq",FALSE
"creditcard171",FALSE
"authordebbie",FALSE
"JanetKuhn2",FALSE
"authordebbie",FALSE
"anthonynewman10",FALSE
"JohnFugelsang",FALSE
"KcBob137",FALSE
"enlai_weng",FALSE
"PaulStewartII",FALSE
"MentalHealth240",FALSE
"mixedknuts",FALSE
"BipolarBatesy",FALSE
"authordebbie",FALSE
"TheHouseless",FALSE
"authordebbie",FALSE
"faridaLn",FALSE
"Relationships36",FALSE
"authordebbie",FALSE
"johnb78",FALSE
"jesskmcq",FALSE
"Ash_Phoenix381",FALSE
"Twannaxsgg",FALSE
"progressivehere",FALSE
"judeinlondon",FALSE
"delta_s",FALSE
"Pandula77",FALSE
"authordebbie",FALSE
"katyscott90",FALSE
"paulbgregg",FALSE
"LoveFunApps",FALSE
"authordebbie",FALSE
"astracke",FALSE
"magletuela",FALSE
"TheRealNoirJ",FALSE
"authordebbie",FALSE
"clanchildhealth",FALSE
"DuchessSpencer",FALSE
"Pogorausch",FALSE
"BrowneLawOffice",FALSE
"Z_Sweet1920",FALSE
"authordebbie",FALSE
"ACEofPotatoZ",FALSE
"MelissaWoodsy",FALSE
"ninajones11",FALSE
"charpidgeon",FALSE
"authordebbie",FALSE
"BenBHVoices",FALSE
"ashleydtl",FALSE
"electroboyusa",FALSE
"BipolarBatesy",FALSE
"ashleydtl",FALSE
"harrykumra",FALSE
"ad_wag",FALSE
"Laura_Jones1",FALSE
"rosilynvanessa",FALSE
"sexwithfriends",FALSE
"SimoneAsh",FALSE
"yewkalaylee",FALSE
"authordebbie",FALSE
"woaharold",FALSE
"3randen",FALSE
"verocervero",FALSE
"authordebbie",FALSE
"nakedtouts",FALSE
"OttawaModel",FALSE
"BVandoolaeghe",FALSE
"AndreaBeal2",FALSE
"drwalker_rph",FALSE
"Chiharu13_",FALSE
"authordebbie",FALSE
"tamararizk",FALSE
"LuanaBossolo",FALSE
"gredin",FALSE
"ILoveEyelash",FALSE
"amandabarren",FALSE
"ActsofCompass",FALSE
"hellysixx",FALSE
"bruce_dhillon",FALSE
"C_Coolidge",FALSE
"gienahghurab",FALSE
"Afarq",FALSE
"LoversEgg",FALSE
"frankiemp",FALSE
"spfldnews",FALSE
"authordebbie",FALSE
"Night_Mare_bot",FALSE
"BenevidesE",FALSE
"simplyephemeral",FALSE
"challies",FALSE
"authordebbie",FALSE
"kevinDPaulH",FALSE
"ashleydtl",FALSE
"authordebbie",FALSE
"nena_70",FALSE
"kevinDPaulH",FALSE
"LovinChunji",FALSE
"Pat120",FALSE
"_molita",FALSE
"seamusjon",FALSE
"sosaithi",FALSE
"DrFroggie",FALSE
"Waknor",FALSE
"Carrera13",FALSE
"Pearls4_1",FALSE
"kevinDPaulH",FALSE
"danithefrog",FALSE
"cannonjw",FALSE
"georginaamtz",FALSE
"georginaamtz",FALSE
"sanacardi",FALSE
"healthandcare",FALSE
"atc1207",FALSE
"Vocalgal4Hire",FALSE
"JennaSpurlock",FALSE
"PrayforMedicine",FALSE
"freifallen",FALSE
"tho_hub",FALSE
"DawnblessedDawn",FALSE
"robertflorence",FALSE
"FuturLab",FALSE
"Ketherbound",FALSE
"WheresWali",FALSE
"WayofRecovery",FALSE
"bhollaran",FALSE
"drewodrew",FALSE
"Paper_Jellyfish",FALSE
"kevinDPaulH",FALSE
"crazyscoobyd",FALSE
"alexandra_bacon",FALSE
"jannyj67",FALSE
"psychbuseuk",FALSE
"jdCooter",FALSE
"rudileung",FALSE
"CoralineHenry",FALSE
"CarmeloGrazzi",FALSE
"PSpenguin",FALSE
"Seivanheidari",FALSE
"FromNewEyes",FALSE
"StevenRush",FALSE
"djpsom",FALSE
"EmmDeee11",FALSE
"WayofRecovery",FALSE
"FromNewEyes",FALSE
"evilralphwiggum",FALSE
"iHideMyPain",FALSE
"b_isforBroken",FALSE
"Sophomore_Fun",FALSE
"Sajedene",FALSE
"travis100011",FALSE
"thepeach_aus",FALSE
"Ky_Triscuit",FALSE
"elonjames",FALSE
"ScotiaScreamers",FALSE
"KiraMantellLCSW",FALSE
"JohnnyWolford",FALSE
"completelynblue",FALSE
"Ifey_Frederick",TRUE
"martarolak",FALSE
"kevinDPaulH",FALSE
"SE4D",FALSE
"ProActivePTNL",FALSE
"submarinecoat",FALSE
"MarielleHayek",FALSE
"srichards27",FALSE
"Trensue",FALSE
"WJGBalderama",FALSE
"DrewMooreNS",FALSE
"nourdandan1",FALSE
"RobertaSaidThat",FALSE
"Joanibelle",FALSE
"reppinca",FALSE
"bamagirl35950",FALSE
"ANTM_100",FALSE
"Of_Red_And_Blue",FALSE
"rgwahby",FALSE
"marissaechelon",FALSE
"sabirazch",FALSE
"GoodNaturePhoto",FALSE
"avivajoffe",FALSE
"stacy4ngel",FALSE
"Isometric_lost",FALSE
"Frankie0331",FALSE
"Frankie0331",FALSE
"realgonzoid",FALSE
"rezaxiii",FALSE
"An0n7r0n",FALSE
"ijustwanthappy2",FALSE
"CrankItUp6",FALSE
"AwayToAnywheree",FALSE
"Boothie68",FALSE
"kingofny23",FALSE
"iBl33dTHC",FALSE
"TheAugustLeo",FALSE
"StephReloaded",FALSE
"JudithRobinVA",FALSE
"keeyairuh",FALSE
"stewartmar",FALSE
"queenadalite",FALSE
"kevinDPaulH",FALSE
"ioooi1978",FALSE
"tichophil_",FALSE
"epicdiremeerkat",FALSE
"FromNewEyes",FALSE
"shoestorage1",FALSE
"XERRXXES",FALSE
"SugarShokCB",FALSE
"DeniseLMedia",FALSE
"LindnerCtrHope",FALSE
"Joe_Baranowski",FALSE
"Tracyhockeymom",FALSE
"MaxineRobbie",FALSE
"FromNewEyes",FALSE
"fringephile",FALSE
"ByronosaurusRex",FALSE
"SingleEz",FALSE
"kevinDPaulH",FALSE
"yesteeyear",FALSE
"teacherguy66",FALSE
"SingleEz",FALSE
"sadie890",FALSE
"MADDSuspicions",FALSE
"AcademicGeek_",FALSE
"DomainMillwork",FALSE
"barbara_novo",FALSE
"PNauticExpress",FALSE
"corrinachow",FALSE
"AnimeCrew_",FALSE
"LaurenNoreen1",FALSE
"daniellesimps27",FALSE
"crushtina",FALSE
"ToniMalyn",FALSE
"ScotiaScreamers",FALSE
"TRollins88",FALSE
"EX",FALSE
"pockybotz",FALSE
"LizzLennox",FALSE
"JoanLandinoSays",FALSE
"ScotiaScreamers",FALSE
"ificouldtellu",FALSE
"CEED_Halifax",FALSE
"Llimoner_",FALSE
"HuffPostWomen",FALSE
"prabudeepan",FALSE
"BipolarBatesy",FALSE
"Llimoner_",FALSE
"BrianTriber",FALSE
"StarvinAnabitch",FALSE
"twerk4attila",FALSE
"sadie890",FALSE
"HKT3030",FALSE
"fatwh0r3",FALSE
"IEPadvocate4you",FALSE
"ladylikepunk",FALSE
"nonprofitorgs",FALSE
"AmandaA_Gibson",FALSE
"M0X1",FALSE
"NextStepDayRoom",FALSE
"Melody_Murphy",FALSE
"JohnFugelsang",FALSE
"WYAIN1",FALSE
"Tnizz4u",FALSE
"MSVU_Halifax",FALSE
"BeanaDunckley",FALSE
"curiousTC",FALSE
"AWayofLife0",FALSE
"NicoleCTurnbull",FALSE
"mapwinn0605",FALSE
"firstthebasics",FALSE
"MaKhake",FALSE
"bangkokboland",FALSE
"LynneSoraya",FALSE
"markswendy",FALSE
"TurtleMighty",FALSE
"_w0rthl3ss_",FALSE
"FranklinSomto",FALSE
"jinnie2204",FALSE
"KittyCormack",FALSE
"EvanSemola",FALSE
"txyall",FALSE
"txyall",FALSE
"melissashouse",FALSE
"kevinDPaulH",FALSE
"rrrrrrroline",FALSE
"Nonprofit_Tammy",FALSE
"PMCHenry1",FALSE
"lauracaroline_x",FALSE
"SmileAtYourBaby",FALSE
"ClaudineViviers",FALSE
"ClaudineViviers",FALSE
"ClaudineViviers",FALSE
"jinnie2204",FALSE
"jenbeatty",FALSE
"BlackCatmandu",FALSE
"Nemi_Shipper",FALSE
"CalamityJen13",FALSE
"Sleutert",FALSE
"agautsc",FALSE
"AstridLequime",FALSE
"Simply_O2",FALSE
"Stevevisstrange",FALSE
"BJMaryland",FALSE
"sil_95",FALSE
"wputka",FALSE
"usalinda",FALSE
"BrainBlush",FALSE
"Onlyneedskinny_",FALSE
"BryanGuiot",FALSE
"1wickedrage",FALSE
"Juliana_Stone",FALSE
"selfharmer1015",FALSE
"loonatica",FALSE
"ModWorkingWoman",FALSE
"CharityFunder",FALSE
"chillychic2",FALSE
"nolaaola",FALSE
"Sarah_Sebastin",FALSE
"kevinrns",TRUE
"chillychic2",FALSE
"BipolarBatesy",FALSE
"ChangeDebate",TRUE
"marvinabude",FALSE
"EWareDontCare",FALSE
"ChangeDebate",TRUE
"AyahuascaDreams",FALSE
"BJXWA",FALSE
"KDreherPR",FALSE
"CathrynMcCrary",FALSE
"drmavromatis",FALSE
"portraitinflesh",FALSE
"The_AngryCook",FALSE
"CathrynMcCrary",FALSE
"chillychic2",FALSE
"tracyalexande16",FALSE
"CanadianMan32",FALSE
"kday9",FALSE
"jompoi",FALSE
"chillychic2",FALSE
"ivonnenana",FALSE
"DrAaronB",FALSE
"Excuse_Me_Miss_",FALSE
"FionnaMWright",FALSE
"anusingh6",FALSE
"OcealRoss",FALSE
"13Quotations",FALSE
"gennastradley",FALSE
"EdmontonEFAN",FALSE
"Stevie_Ruffs",FALSE
"whiteappleinst",FALSE
"Dskews",FALSE
"neverevereat",FALSE
"ahresihm",FALSE
"TantraMatt",FALSE
"porkchop480",FALSE
"Rik_FIair",FALSE
"beers3",FALSE
"iFreshley",FALSE
"EdmontonEFAN",FALSE
"ChangeDebate",FALSE
"TazMopula",FALSE
"HypeAsFuck",FALSE
"spawnofthediva",FALSE
"Llimoner_",FALSE
"iFreshley",FALSE
"michaelcaples",FALSE
"_MsHoliday",FALSE
"ColumbusBlack",FALSE
"mxidorianINdaUS",FALSE
"NAMIMidCarolina",FALSE
"themariampost",FALSE
"RadicalUterus",FALSE
"paijwar",FALSE
"AmbitiousCam",FALSE
"livsiller",FALSE
"janvarner",FALSE
"pennnnnnnnnnnny",FALSE
"AwkwardGirlLA",FALSE
"RoseColored1",FALSE
"KayleyxNicole",FALSE
"TNT_Mika",FALSE
"gwaterbury",FALSE
"allisonplus",FALSE
"TantraMatt",FALSE
"toddhdow",FALSE
"kevinDPaulH",FALSE
"modenwelder",FALSE
"sfurey",FALSE
"gigabellaa",FALSE
"Dhani_Boy00",FALSE
"luloAriza",FALSE
"daribarbz",FALSE
"RodrigoH80",FALSE
"SMichelleCline",FALSE
"CMHAYouthSHINE",FALSE
"angiemoates",FALSE
"maferchan",FALSE
"FearLyss_",FALSE
"TheCoreAngel",FALSE
"ramashanker3887",FALSE
"kluhlynn",FALSE
"DoctorTherese",FALSE
"xgironx",FALSE
"SiNACapriCorn",FALSE
"donbeeman",FALSE
"BrittanyWesley",FALSE
"hollywoodtoday",FALSE
"xjayteex",FALSE
"Unread_Words",FALSE
"Tuna_Lover",FALSE
"traceyhumo",FALSE
"JimMortonMLA",FALSE
"thegorilla_UK",FALSE
"ArmisteadMaupin",FALSE
"family_success",FALSE
"msrachelhollis",FALSE
"9jafuture",FALSE
"taylorhoeft",FALSE
"OralPhenomena",FALSE
"Redarmy1917",FALSE
"HattieLFPursell",FALSE
"joesen3",FALSE
"ArtsCouncilNapa",FALSE
"Sland_Headlight",FALSE
"Spruke",FALSE
"LoreleiMission",FALSE
"ronaldbonte",FALSE
"josephtrebello",FALSE
"Lady_Blackbird1",FALSE
"EricaJellerson",FALSE
"LoreleiMission",FALSE
"nesrinkhoury",FALSE
"FluffyRona",FALSE
"BootyRaider",FALSE
"leelou72",FALSE
"h0rnymaster",FALSE
"AniPalmo",FALSE
"Dorofcalif",FALSE
"Sara_Ackrill",FALSE
"WiredReports",FALSE
"suzyharper05",FALSE
"Night_Mare_bot",FALSE
"AACAP",FALSE
"bookishwgc",FALSE
"UTSocialEntrep",FALSE
"lockboxworkshop",FALSE
"JoAnnWrites",FALSE
"piplips",FALSE
"clif100",FALSE
"WriterDMac",FALSE
"mbazaluk",FALSE
"marcwhitehead",FALSE
"CarolynWuebbles",FALSE
"DMNOpinion",FALSE
"semibold",FALSE
"jesterpec",FALSE
"Happy_Dais",FALSE
"SE4D",FALSE
"stace_the_face",FALSE
"alisonskiba",FALSE
"observation_dek",FALSE
"lexie_kranz",FALSE
"SureshMKothari",FALSE
"JustSoapStories",FALSE
"traceynews",FALSE
"mollymooski",FALSE
"RisexaxKnight",FALSE
"thinkprogress",FALSE
"FarFrmParadise",FALSE
"theReal_Rebel",FALSE
"StormClaud",FALSE
"wakullawriter",FALSE
"RyanODonnellPA",FALSE
"SuTurney",FALSE
"nityachhiber",FALSE
"BipolarBatesy",FALSE
"mc1748",FALSE
"AggiAshagre",FALSE
"AndreaMHS",FALSE
"LocoBob67",FALSE
"ladava",FALSE
"Lilypopcat",FALSE
"maferchan",FALSE
"violetfingers",FALSE
"CmonPplNow",FALSE
"KeyOfBear",FALSE
"mzamywhite",FALSE
"caicon",FALSE
"MillCityComic",FALSE
"nikkiinheart",FALSE
"luqgrayhair",FALSE
"mcohorst",FALSE
"hermosawave",FALSE
"marcylauren",FALSE
"darealmaozedong",FALSE
"ChellzIsWinning",FALSE
"GreenT3469",FALSE
"tinyMugwump",FALSE
"Mike_Peake",FALSE
"TomBanks1",FALSE
"RobbyWalter",FALSE
"FangirlMoni",FALSE
"epollaert",FALSE
"jasperfforde",FALSE
"MDarleneI",FALSE
"Bilitees",FALSE
"waltzingalong",FALSE
"TyOak",FALSE
"RhiannaHumphrey",FALSE
"Nathi_HoneyB",FALSE
"WoahItsNiall",FALSE
"CrimeDefense",FALSE
"cooljustice",FALSE
"RuralMilitary",FALSE
"BooksOnBroadSC",FALSE
"cooljustice",FALSE
"RevdKathy",FALSE
"worldofnic",FALSE
"redot2005",FALSE
"jjday10",FALSE
"RednGold1",FALSE
"SandraLilley",FALSE
"kateabarrow",FALSE
"ChattarBox",FALSE
"eagle17765",FALSE
"TNT_Mika",FALSE
"TheCoreAngel",FALSE
"KamrieAndTokens",FALSE
"Alicington",FALSE
"agriffith00",FALSE
"Gtlewis_3",FALSE
"Stefaniya",FALSE
"AWC_Calgary",FALSE
"sunsetrock",FALSE
"BookShrike",FALSE
"SaraAdel21",FALSE
"RufusKings1776",FALSE
"AymieO",FALSE
"crystalcaston",FALSE
"KillerMadchen",FALSE
"KansasLib",FALSE
"emimarie2",FALSE
"CNPENewMexico",FALSE
"alangager",FALSE
"caitdono",FALSE
"TPLiberal",FALSE
"GeneralPanetHS",FALSE
"Pandula77",FALSE
"brx0",FALSE
"GeneralPanetHS",FALSE
"noblesteed182",FALSE
"DMNOpinion",FALSE
"JohnnyDee62",FALSE
"GeneralPanetHS",FALSE
"Motherto2angels",FALSE
"NatalieAnneWill",FALSE
"M0X1",FALSE
"Cure_Alliance",FALSE
"Titantom32",FALSE
"DamnItsAnime",FALSE
"whiteappleinst",FALSE
"JuangAnggerP",FALSE
"whiteappleinst",FALSE
"jenh718",FALSE
"SyossetRandR",FALSE
"sieenns",FALSE
"natmmom",FALSE
"Slundybaby",FALSE
"whiteappleinst",FALSE
"ronneostby",FALSE
"geeoharee",FALSE
"Sofie_writes",FALSE
"whiteappleinst",FALSE
"hassan1410",FALSE
"SpeargunWI",FALSE
"whiteappleinst",FALSE
"FuelJhadi",FALSE
"BTdocs",FALSE
"wilderbeast98",FALSE
"MDretweets",FALSE
"karenmsamuels",FALSE
"kaylinxmarie",FALSE
"ShelbZzz_69",FALSE
"hensawaycom",FALSE
"lotahjellita",FALSE
"sonicanne1",FALSE
"Eminent_SM",FALSE
"Rexdingler",FALSE
"trodabumsoutgrl",FALSE
"wvllflowxr",FALSE
"UWellingtonM",FALSE
"cfcohen",FALSE
"supportfibro",FALSE
"kevinDPaulH",FALSE
"pupsnkits978",FALSE
"AlwaysThinkHow",FALSE
"_HughBris",FALSE
"Jockque",FALSE
"mswora",FALSE
"MHManura",FALSE
"kenradio",FALSE
"Dancingflame90",FALSE
"not2tall1",FALSE
"tkq",FALSE
"ScotiaScreamers",FALSE
"RonaldPBarba",FALSE
"johnpgatta",FALSE
"BipolarBatesy",FALSE
"alexmyers83",FALSE
"nickanap",FALSE
"sweetkasha",FALSE
"cynitra",FALSE
"MoviesNMadness",FALSE
"evet965",FALSE
"ManuraNanayakka",FALSE
"AnnaHunt__",FALSE
"Knucklan",FALSE
"kabumere",FALSE
"angiemaxdotcom",FALSE
"SE4D",FALSE
"AABradleyCooper",FALSE
"_jpizzle98",FALSE
"japmill",FALSE
"JYJ_MEME",FALSE
"campyspornshack",FALSE
"aspiring2bme",FALSE
"Calhounin",FALSE
"MadMHblog",FALSE
"CreativeCrip",FALSE
"MadMHblog",FALSE
"WTBDavidG",FALSE
"ActDontReact",FALSE
"hesterwm",FALSE
"Caryopter",TRUE
"stillnesses",FALSE
"emilaymartinsay",FALSE
"MadMHblog",FALSE
"DeniseGanley",FALSE
"ruperterror413",FALSE
"melvinthomasjr",FALSE
"kaayhdee",FALSE
"santino_sh",FALSE
"lehimesa",FALSE
"jenn_arculeo",FALSE
"MadMHblog",FALSE
"logaq",FALSE
"BevSpice",FALSE
"HealthyPlace",FALSE
"bgg2wl",FALSE
"NAMIMass",FALSE
"TruehopeEmpower",FALSE
"charleyteee",FALSE
"Sam_Gouldson",FALSE
"PlotBunniez",FALSE
"ADadCalledSpen",FALSE
"BipolarBatesy",FALSE
"davidpmurray",FALSE
"MenakaSanthush",FALSE
"cathjanes",FALSE
"SuzinaBlackman",FALSE
"DrManuraHub",FALSE
"AlexBPearson",FALSE
"EriiRosee",FALSE
"aviramh",FALSE
"alexrgordon",FALSE
"BigDiamondPDS",FALSE
"KlassenL",FALSE
"StanleyJackII",FALSE
"PattyBroussard",FALSE
"DrDaleArcher",FALSE
"annewhitaker",FALSE
"WO_oDz",FALSE
"ai82517",FALSE
"stbettie",FALSE
"WayofRecovery",FALSE
"chazo81",FALSE
"donnnax",FALSE
"fitnesspad",FALSE
"irishgerrie",FALSE
"RobertAvsec57",FALSE
"PrincessLisaL",FALSE
"notefromthefarm",FALSE
"CuestionMarque",FALSE
"Hormonesandme",FALSE
"PlayboyBPAC",FALSE
"carrie_trask",FALSE
"nechro65",FALSE
"amybrower",FALSE
"teaANDbiscuitry",FALSE
"DesertRoseBandB",FALSE
"Jana_Notah",FALSE
"MacWarp2011",FALSE
"walrustexas",FALSE
"mariyaslava",FALSE
"MargaretRHallid",FALSE
"jennyhyatt",FALSE
"ccoachella",FALSE
"thevlv",FALSE
"JohnCharlesDyer",FALSE
"BigDiamondPDS",FALSE
"jockdonold",FALSE
"BLACKMONPaula",FALSE
"fiesty_democrat",FALSE
"integrated_pr",FALSE
"j3ffas",FALSE
"natmmom",FALSE
"jane52818694",FALSE
"MitchieSnix",FALSE
"mivesto",FALSE
"Adamizer1",FALSE
"SamuelGeorgeGuy",FALSE
"aviramh",FALSE
"AwesomePerson10",FALSE
"JuliaFierro",FALSE
"WaterWayRealty",FALSE
"hitlersanus",FALSE
"_LexVink",FALSE
"shauns57",FALSE
"grayfoxx007",FALSE
"MaryMil74981054",FALSE
"Highway_30",FALSE
"shauns57",FALSE
"vixenali81",FALSE
"cjmac711",FALSE
"TBJ_soldier",FALSE
"Roddy_Star",FALSE
"FansOfSusie",FALSE
"drnik46",FALSE
"mercykd12",FALSE
"antsty",FALSE
"xoj9",FALSE
"tracysoneill",FALSE
"KaayyWilson",FALSE
"xoj9",FALSE
"_TiengTieng",FALSE
"integrated_pr",FALSE
"petervhale",FALSE
"RosaRubicondior",FALSE
"SingleFinder",FALSE
"BriansBrainScan",FALSE
"UareBelle_Xo",FALSE
"Angel_Lover81",FALSE
"heardaruckus",FALSE
"sara_hailstone",FALSE
"mianovia",FALSE
"mr_sticky_",FALSE
"Beth_Jizzaard",FALSE
"jayjaybevan",FALSE
"_TiengTieng",FALSE
"SaraKadhi",FALSE
"shigrin",FALSE
"CaryannaReuven",FALSE
"cayge",FALSE
"SylviaMarketing",FALSE
"GoldieSev",FALSE
"ErickB69",FALSE
"justseparated",FALSE
